taxonomy.name	D2000120	D2000121	D2000122	D2000123	D2000124	D2000125	D2000126	D2000127	D2000128	D2000129	D2000130	D2000131	D2000132	D2000134	D2000135	D2000137	D2000138	D2000139	D2000140	D2000141	D2000142	D2000143	D2000144	D2000145
                  Zunongwangia	24	0	0	0	21	120	0	564	0	159	110	47	42	43	0	0	70	426	147	49	78	274	53	0
                Abiotrophia	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
                Acetivibrio	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
                Acetobacterium	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
                Acidaminococcus	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	17	0	0	0	0	15	0
                Acididesulfobacillus	0	0	0	0	0	10	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0
                Acidimicrobium	14	13	12	0	0	48	0	53	0	25	19	34	15	11	76	0	15	91	21	18	15	43	26	0
                Acidipropionibacterium	124	63	95	96	148	589	70	422	137	428	154	420	141	154	1230	99	199	449	132	241	291	255	374	59
                Acidothermus	23	23	27	26	23	108	19	77	42	78	41	115	38	16	170	25	36	94	25	37	51	46	72	19
                Actinacidiphila	245	441	423	159	672	2691	2958	397	631	606	154	1414	324	426	2892	549	244	429	77	469	849	204	590	329
                Actinoalloteichus	393	141	503	325	294	1852	223	1151	162	2669	202	571	393	453	3504	223	271	1083	145	610	375	449	632	106
                Actinobaculum	0	0	0	0	0	15	0	25	0	0	11	15	10	0	48	0	11	24	0	0	0	0	0	0
                Actinocatenispora	362	182	358	254	399	1628	266	856	368	1534	325	958	456	426	3003	310	444	1499	195	693	652	469	763	202
                Actinokineospora	459	101	529	345	280	1676	237	1009	136	2353	162	544	358	402	3142	197	236	960	154	616	312	434	519	118
                Actinomadura	1788	788	2423	1379	1801	8936	1128	4147	1068	5855	938	3357	1977	2240	12156	1631	4898	4150	886	4840	2205	1807	2831	1091
                Actinomarinicola	101	50	91	34	93	284	65	739	49	443	292	125	181	66	577	48	87	789	326	164	99	479	272	38
                Actinomyces	364	196	285	221	318	1537	179	1345	295	1538	400	983	395	391	3873	169	418	1448	339	596	668	846	1045	171
                Actinoplanes	8580	2379	20041	6635	11901	44578	9769	33400	13779	106369	13771	25675	18176	12834	62077	8050	4392	72663	5625	18166	13900	21938	12989	2558
                Actinopolymorpha	170	101	164	135	208	908	122	396	132	563	108	409	184	270	1802	114	268	528	101	345	340	280	373	125
                Actinopolyspora	34	30	49	72	54	273	52	160	49	349	62	139	49	68	516	44	72	189	34	116	63	83	107	40
                Actinosynnema	877	130	1292	697	543	4017	482	2390	168	5206	328	636	626	680	5977	517	362	1882	253	1454	409	698	933	171
                Actinotalea	114	57	77	173	104	339	109	380	98	695	167	208	116	131	2382	66	131	442	116	137	190	363	279	60
                Actinotignum	0	0	0	0	0	0	0	19	0	21	0	0	0	10	32	0	0	20	0	0	13	11	0	0
                Acutalibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0
                Adhaeretor	0	0	0	0	0	0	0	41	0	28	13	0	18	0	12	0	0	42	12	0	0	0	0	0
                Adlercreutzia	0	0	0	0	0	20	0	25	0	0	0	0	0	0	34	0	0	70	0	0	0	0	0	0
                Aeoliella	0	0	0	0	0	23	0	91	0	50	16	17	32	16	19	0	0	93	40	0	0	37	36	0
                Aeromicrobium	4944	4385	2816	2230	3937	17074	3209	9562	2320	13608	4239	5344	3414	7460	33611	2438	6560	11598	3383	7645	5117	9156	9039	8089
                Agreia	28	68	91	50	122	235	122	223	89	216	138	226	66	84	500	37	69	296	76	90	137	193	275	29
                Agrobacterium	11720	9934	11856	26222	25721	158838	8941	25718	4329	37476	7738	10165	4309	14435	125722	7422	15434	22558	7572	26002	16496	69822	114315	3250
                Agrococcus	371	254	371	298	472	1181	311	1551	445	1694	774	1120	484	388	4192	203	423	1814	407	615	981	1165	1474	231
                Agromyces	1468	891	1700	1264	1638	4883	995	6642	1376	6501	2902	3656	1747	1906	22967	801	1384	7649	1783	6908	2414	3918	8322	599
                Akkermansia	0	0	0	0	0	71	0	270	10	129	81	20	0	0	54	0	28	167	128	0	0	92	38	20
                Alicyclobacillus	11	0	22	0	11	46	0	187	13	46	27	38	21	10	47	0	0	158	16	16	18	38	67	0
                Alienimonas	18	16	18	0	18	59	18	154	0	70	29	28	47	18	68	0	14	156	36	24	33	33	64	15
                Alkalihalobacillus	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
                Alloactinosynnema	407	97	598	302	294	1815	191	1251	148	2884	165	455	380	469	2941	236	293	999	124	735	323	379	561	103
                Allobaculum	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
                Allobranchiibius	116	76	100	81	74	409	74	284	139	324	118	329	93	157	894	103	179	362	81	147	292	202	227	102
                Allokutzneria	405	106	630	347	323	2165	218	1253	138	2850	169	575	361	431	3309	247	298	1000	159	917	288	366	603	111
                Allomeiothermus	0	0	0	0	0	23	0	28	0	0	0	0	0	0	25	0	0	45	0	0	0	17	18	0
                Allorhizobium	34	23	0	47	76	96	66	175	36	195	62	68	47	66	112	86	32	204	75	35	55	167	58	31
                Allosaccharopolyspora	110	21	106	59	81	482	45	277	57	534	67	220	105	98	835	57	78	287	42	180	127	94	184	62
                Alteromonas	0	0	0	0	0	42	19	331	0	114	62	0	17	0	0	0	0	263	90	28	35	239	68	0
                Amycolatopsis	11820	8410	30420	22766	15557	216837	16311	35854	12980	138095	6168	56581	31980	67883	556747	27435	26919	28339	4231	71270	37898	9966	17882	3687
                Anaerobutyricum	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
                Anaerocolumna	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
                Anaerohalosphaera	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0
                Anaerolinea	0	0	0	0	0	16	0	26	0	15	0	0	0	0	12	0	0	36	11	0	0	11	0	0
                Anaeromicropila	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
                Anaeromyxobacter	229	160	184	93	169	696	180	2182	182	618	413	398	569	180	710	114	186	2170	482	314	268	649	622	78
                Anaeropeptidivorans	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
                Anaerotruncus	0	0	0	0	0	16	0	32	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0
                Anatilimnocola	36	17	0	0	17	30	12	243	11	128	44	32	78	17	38	0	0	290	56	17	11	108	68	0
                Anoxybacillus	0	0	0	0	0	0	0	54	0	0	0	0	24	0	0	0	0	53	0	0	0	0	0	0
                Anoxybacter	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
                Aquihabitans	284	134	145	103	244	1204	224	1972	122	1256	720	323	534	165	1311	142	217	2089	820	424	199	1473	574	83
                Aquisphaera	90	113	58	29	90	199	69	415	78	206	148	227	170	44	367	51	60	452	144	114	167	195	392	42
                Arabiibacter	0	0	0	0	0	35	0	53	16	13	22	19	0	12	38	0	0	65	0	17	0	21	32	0
                Arachnia	58	22	70	36	45	227	48	157	49	173	41	115	47	81	437	33	45	167	28	89	86	96	150	31
                Arcanobacterium	0	0	0	0	0	0	0	0	0	14	0	0	0	0	57	0	0	0	0	0	0	0	0	0
                Archangium	179	95	142	81	137	472	172	1369	101	529	301	251	307	209	553	66	97	1511	384	318	217	1682	393	89
                Arsenicicoccus	167	93	132	82	158	568	122	464	146	363	177	363	104	178	1139	144	233	389	120	243	322	284	329	106
                Arthrobacter	6690	10315	5589	7198	9407	12756	12425	12364	2138	17460	9050	7840	4320	5789	33254	4947	5016	16268	5232	5744	11127	8800	20337	1466
                Atopobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
                Aurantimicrobium	0	0	0	0	0	32	0	39	0	52	26	47	0	0	83	0	0	86	0	0	0	52	17	0
                Auraticoccus	97	77	122	108	137	492	84	298	116	401	115	195	105	136	1347	103	156	461	92	201	256	232	279	88
                Aureliella	18	0	0	0	0	12	0	46	0	20	12	0	18	0	14	0	0	30	12	0	0	18	24	0
                Auritidibacter	0	0	0	15	0	24	0	0	0	28	0	27	10	0	47	0	11	20	0	0	13	15	14	0
                Austwickia	24	33	22	26	38	135	41	106	22	108	33	71	31	40	309	33	29	161	31	50	57	61	67	22
                Azotobacter	140	88	169	88	100	461	83	2516	105	363	146	223	106	145	376	65	103	937	222	165	143	308	281	51
                Bacillus	57	95	72	59	53	70	120	539	34	94	109	109	0	45	84	71	79	619	118	53	105	127	226	0
                Baekduia	853	804	463	319	725	2587	697	884	1382	588	417	1567	1170	900	3465	611	1190	1945	280	1087	1674	630	2127	441
                Berryella	27	0	0	0	0	15	0	66	0	31	0	11	23	0	58	0	0	61	14	19	0	22	31	0
                Beutenbergia	141	45	90	139	118	467	53	380	70	576	114	241	140	164	2072	92	141	353	99	150	195	297	275	72
                Bifidobacterium	185	81	105	101	114	793	79	885	111	896	140	450	156	145	1702	85	145	902	153	294	270	420	561	48
                Biomaibacter	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
                Blastococcus	415	439	303	194	409	1238	442	754	691	892	416	1392	418	407	1989	376	350	1804	199	605	1879	546	1062	230
                Blastopirellula	0	10	0	0	0	23	0	76	0	32	20	16	39	0	28	0	0	75	20	11	17	40	32	0
                Blautia	0	0	0	0	0	0	0	19	0	41	0	0	0	0	0	0	0	17	0	0	0	16	0	0
                Botrimarina	34	0	21	15	19	37	17	252	14	178	51	40	76	24	106	0	21	307	183	26	15	88	54	0
                Boudabousia	0	0	0	0	0	0	0	12	0	0	0	0	0	0	10	0	0	0	0	0	0	11	0	0
                Brachybacterium	564	284	519	445	528	2219	327	1835	437	2354	580	1211	715	854	7237	363	791	1769	433	832	957	1270	1518	302
                Bremerella	14	13	0	0	0	36	0	163	11	66	45	27	63	16	45	0	0	154	33	12	21	58	57	0
                Brevefilum	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	26	0	0	0	13	0	0
                Brevibacillus	0	0	32	0	0	128	13	327	0	90	22	94	34	0	86	0	0	232	29	45	11	105	131	0
                Brevibacterium	586	348	544	397	466	2235	371	1958	479	1976	575	1423	580	702	5866	366	681	2054	396	869	1028	1152	1741	363
                Brochothrix	0	0	1280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
                Brucella	10773	766	5283	7068	925	10996	953	5880	1638	3974	1631	7773	320	2688	36878	883	4595	4808	8514	10360	13121	2864	63276	422
                Bythopirellula	10	0	0	0	0	0	0	38	0	13	10	0	0	0	16	0	0	44	19	0	15	15	0	0
                Caldalkalibacillus	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
                Caldibacillus	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
                Caldilinea	12	0	0	0	0	19	12	65	0	51	21	11	25	0	22	0	0	94	26	13	12	50	20	0
                Caldinitratiruptor	32	0	35	13	20	62	13	83	18	40	33	41	30	14	61	0	19	83	22	20	24	41	42	10
                Caldisericum	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
                Caloramator	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
                Calycomorphotria	0	0	0	0	10	12	0	53	0	15	0	0	19	0	11	0	0	35	19	10	0	18	23	0
                Candidatus Desulforudis	0	0	0	0	0	0	0	37	0	11	10	0	11	0	21	0	0	21	0	0	0	14	0	0
                Candidatus Formimonas	0	0	0	0	0	0	0	16	0	15	0	0	0	0	0	0	0	20	0	0	0	11	12	0
                Candidatus Kuenenia	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
                Candidatus Phytoplasma	0	0	0	0	0	74	14	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	96	0
                Candidatus Planktophila	0	0	0	0	0	0	0	19	0	0	0	0	0	0	41	0	0	34	0	0	0	0	0	0
                Candidatus Promineofilum	30	0	32	0	36	94	11	122	0	52	47	26	40	19	79	0	24	111	42	38	32	68	42	0
                Candidatus Protochlamydia	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	15	0	0	13	0	0	12	0
                Candidatus Sulfidibacterium	0	0	0	0	0	29	0	76	0	15	12	0	0	0	0	0	0	27	10	11	0	17	0	0
                Capillimicrobium	328	426	179	147	312	965	259	670	282	370	265	580	581	343	2191	258	294	1376	209	559	534	354	818	147
                Caproicibacter	0	0	0	0	0	10	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
                Caproicibacterium	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
                Caproiciproducens	0	0	0	0	0	14	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
                Carnobacterium	0	0	143	62	20	117	0	75	0	0	0	96	0	15	161	167	0	0	0	10	29	0	5439	0
                Catellatospora	464	134	449	249	329	1625	247	1217	307	2167	450	851	581	424	3195	270	401	2104	317	755	501	731	1227	149
                Catenulispora	655	1521	313	1988	290	3408	273	467	5570	1770	125	53155	1451	4413	8341	404	972	525	123	603	11668	242	5813	501
                Caulifigura	149	14	14	20	28	69	12	335	15	249	98	43	116	33	163	10	22	397	92	25	39	145	126	21
                Cellulomonas	2715	1155	2244	3253	2146	8703	1679	9847	1663	16560	3997	4598	2799	3539	53356	1313	3300	11632	2113	3516	3539	8262	5958	1291
                Cellulosimicrobium	1406	219	634	1551	379	2728	264	3712	295	7199	971	945	711	1004	29554	279	913	2427	693	1823	778	3168	1933	246
                Changpingibacter	0	0	0	0	0	20	0	0	0	24	0	21	0	0	33	0	0	31	0	0	0	0	16	0
                Chondromyces	46	28	56	48	40	129	42	927	37	244	107	111	264	32	124	24	41	987	224	82	35	346	175	28
                Christensenella	0	0	0	0	0	0	0	54	0	0	0	0	0	0	20	0	0	25	0	0	0	0	13	0
                Chromobacterium	345	200	687	268	439	2002	534	2519	368	1206	427	990	329	383	673	215	227	1921	647	613	559	1215	958	167
                Chryseoglobus	0	0	0	37	112	202	52	287	50	286	131	246	110	53	609	0	39	390	104	0	131	234	253	0
                Chthonomonas	0	0	0	0	0	15	0	31	0	0	0	16	0	0	0	0	0	16	0	0	0	10	16	0
                Citricoccus	88	47	77	82	97	330	66	261	76	345	108	199	82	86	869	67	135	325	81	115	142	205	234	30
                Clavibacter	425	310	413	316	596	1463	409	1505	608	1644	666	1965	567	508	4815	241	407	2007	406	715	1050	1265	1893	222
                Clostridium	39	471	484	250	82	40	117	230	26	36	31	36	26	56	44	441	327	190	38	66	167	39	604	24
                Cnuibacter	64	67	84	75	150	392	88	282	156	305	144	373	124	142	904	54	143	427	63	161	292	238	420	75
                Cohnella	13	0	0	0	0	64	0	158	0	114	13	36	15	0	113	0	118	165	24	44	44	60	137	13
                Collinsella	0	0	13	0	0	43	12	87	0	53	10	29	19	12	64	0	0	110	0	14	46	32	37	65
                Conexibacter	888	1051	451	361	768	1998	678	1666	650	1045	692	1365	1352	744	5240	491	675	3438	528	1224	1228	1016	2238	357
                Coprococcus	0	0	0	0	0	33	0	0	0	29	0	0	0	0	37	0	0	0	0	0	0	37	0	0
                Coraliomargarita	0	0	0	0	0	0	0	44	0	11	15	0	0	0	0	0	0	23	20	0	0	12	0	0
                Corallococcus	131	144	184	106	133	502	173	1364	177	536	331	353	324	268	702	56	333	1598	407	293	421	765	3483	110
                Coriobacterium	0	11	0	0	0	0	0	13	0	0	0	0	12	0	22	0	0	22	0	0	0	0	0	0
                Corynebacterium	828	371	1122	539	761	4632	559	4351	741	4645	934	3009	1101	1282	9281	466	1270	4404	896	1734	1667	2079	2969	317
                Couchioplanes	1307	295	1211	921	970	3647	977	5122	1588	15955	1925	1987	2122	1275	8273	652	506	11328	778	1846	1824	2773	1541	318
                Crassaminicella	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0
                Crateriforma	0	0	0	0	0	22	0	58	0	17	0	0	15	0	19	0	0	63	0	0	0	29	25	0
                Cryobacterium	249	311	424	235	424	987	241	1019	361	1110	600	1053	950	424	3101	231	312	2074	269	423	585	984	1315	151
                Curtobacterium	801	1025	1010	586	1259	4936	1547	2434	979	2844	1011	3123	900	980	8727	552	942	2811	524	1305	2800	5478	3829	427
                Cutibacterium	466	1541	6586	568	1376	1243	706	4851	904	724	1832	920	1099	3053	1528	540	637	1509	3981	535	1204	997	4996	370
                Cystobacter	71	71	67	37	66	264	49	601	84	199	217	104	94	103	189	37	46	799	127	117	73	2713	180	43
                Cytobacillus	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0
                Dactylosporangium	2977	722	3756	1361	2788	10035	1863	9533	1751	18919	3804	4251	5732	2745	12430	1504	1722	15085	1796	4456	3649	6434	4749	928
                Deinococcus	234	114	245	58	193	1052	175	1609	204	809	370	650	391	189	997	75	168	1582	444	391	499	717	694	88
                Demequina	26	0	16	27	17	68	24	93	24	105	42	51	26	43	295	0	38	112	18	15	45	71	66	18
                Denitrobacterium	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0
                Dermabacter	25	27	18	21	19	137	0	86	21	153	76	114	30	52	445	16	22	143	0	42	79	92	147	17
                Dermacoccus	191	129	204	117	209	833	126	588	149	579	244	354	162	215	1685	138	262	565	140	278	342	438	395	139
                Dermatophilus	0	0	0	10	0	30	0	39	18	38	12	20	17	23	84	17	26	34	0	18	18	20	32	0
                Desulfitobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0
                Desulforamulus	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
                Desulfoscipio	0	0	0	0	0	17	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
                Desulfosporosinus	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
                Desulfotomaculum	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
                Devriesea	0	11	0	0	0	30	0	40	0	19	0	18	0	0	61	0	15	21	0	12	20	16	14	0
                Diaminobutyricimonas	48	35	62	29	72	250	75	219	94	228	133	273	103	62	561	29	69	382	67	91	161	186	276	19
                Dietzia	276	205	280	204	234	1194	237	905	235	1076	228	634	330	324	2220	186	323	998	275	454	438	563	642	219
                Duganella	1626	1784	8389	7247	9462	26420	20423	6384	491	6938	2241	3361	2908	3223	1783	6175	1091	18433	3606	5091	2221	28181	5291	216
                Dysosmobacter	0	0	0	0	0	22	0	57	0	18	0	0	0	0	28	0	0	63	0	0	0	16	0	0
                Effusibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0
                Eggerthella	0	0	28	0	0	114	21	104	0	68	0	45	64	0	109	0	20	123	32	21	34	69	79	0
                Egibacter	37	33	16	15	20	108	29	124	26	88	40	73	27	30	150	23	26	147	35	63	40	62	80	23
                Egicoccus	57	26	39	31	50	134	28	181	33	144	48	57	68	24	216	22	44	194	47	49	62	79	85	11
                Ensifer	1929	578	699	1133	2041	3433	991	6110	541	8582	3006	1249	1603	1250	9448	860	989	6750	2364	1341	1111	4768	3095	798
                Enterocloster	0	0	0	0	0	0	0	56	0	14	0	0	0	0	15	0	0	43	0	0	0	0	22	0
                Enterococcus	19	153	32	176	0	44	0	133	20	0	0	17	0	49	388	0	0	0	0	0	0	52	1014	0
                Epidermidibacterium	81	37	90	60	72	383	54	245	117	241	93	324	84	111	750	60	121	367	78	122	184	171	267	57
                Ereboglobus	33	11	0	0	0	70	13	604	29	94	56	68	40	13	41	0	11	292	128	28	35	48	53	11
                Erythrobacter	2052	351	1170	371	715	3887	807	11173	1365	3258	2449	2736	791	1007	2164	555	1268	3977	2358	988	2281	3315	2162	985
                Ethanoligenens	0	0	0	0	0	13	0	27	0	14	0	0	0	0	0	0	0	20	11	0	0	11	12	0
                Eubacterium	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
                Euzebya	28	28	28	20	42	119	19	195	32	134	50	65	54	30	228	27	41	242	58	60	63	83	107	26
                Faecalibacterium	0	0	0	0	0	75	23	126	0	71	58	38	66	0	96	0	0	165	65	34	0	69	64	0
                Faecalibaculum	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
                Fibrobacter	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0
                Fictibacillus	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
                Fimbriimonas	22	0	0	0	12	51	16	179	20	47	49	30	32	18	35	10	18	124	46	18	21	47	33	14
                Finegoldia	18	26	0	0	0	22	0	30	0	0	0	0	0	11	0	0	0	18	0	0	0	0	0	0
                Flaviflexus	47	23	28	0	42	184	13	153	23	109	30	88	40	68	301	44	53	184	22	57	86	77	79	28
                Flavonifractor	18	0	0	0	0	20	0	51	0	21	0	21	0	0	21	0	0	29	22	0	24	16	13	0
                Flintibacter	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	13	12	0	0	0	0	0
                Frankia	596	357	553	349	484	2357	436	1621	661	1720	495	1893	674	576	3757	413	623	1997	378	920	1110	848	1324	323
                Friedmanniella	216	133	154	131	211	829	153	414	237	475	177	358	188	211	1443	141	252	737	101	317	804	321	455	104
                Frigoribacterium	164	141	197	112	284	652	189	607	195	673	240	804	215	204	1637	140	171	874	184	336	632	521	997	105
                Frigoriglobus	51	48	41	35	58	164	51	394	54	174	115	125	161	38	244	16	25	483	110	84	63	194	272	26
                Frondihabitans	139	110	163	118	273	546	196	512	279	607	255	662	194	182	1378	66	174	697	130	226	557	328	621	80
                Fuerstiella	10	0	0	0	0	24	0	77	0	19	14	0	12	0	15	0	0	57	16	0	0	29	13	0
                Furfurilactobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0
                Gardnerella	0	0	0	0	13	0	0	18	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0
                Gelria	0	0	0	0	0	17	0	32	0	0	0	0	14	0	18	0	0	41	0	12	0	11	13	0
                Gemmata	139	66	67	31	116	311	114	894	96	406	249	135	308	73	517	54	74	1101	217	136	120	304	338	48
                Gemmatimonas	109	102	119	32	118	302	105	823	117	187	279	225	356	124	178	65	68	764	215	135	175	382	260	58
                Gemmatirosa	361	258	268	84	273	980	314	1523	406	441	722	628	757	362	601	157	337	1989	411	449	707	1295	649	267
                Geobacillus	0	0	0	0	0	50	0	118	0	0	0	0	0	0	34	0	0	98	0	0	0	0	0	0
                Geodermatophilus	199	159	132	120	203	613	162	442	348	550	187	578	258	236	1254	154	163	899	151	302	927	332	484	149
                Georgenia	388	213	298	380	372	1305	246	1210	363	1813	410	724	422	412	5219	207	455	1402	302	581	556	823	850	242
                Gephyromycinifex	53	29	57	17	52	162	33	144	38	134	47	118	44	55	304	38	59	187	41	70	96	99	134	38
                Gimesia	18	0	0	0	0	95	0	351	0	89	49	29	47	0	87	0	0	245	45	24	14	86	67	14
                Glaciihabitans	46	37	57	45	185	259	115	329	108	262	199	343	107	73	454	30	65	520	71	70	215	273	354	38
                Glutamicibacter	185	102	654	119	134	699	136	733	92	853	329	1075	182	318	2784	96	212	788	302	277	361	482	783	57
                Gordonia	1489	857	1491	971	1167	5892	927	3919	1067	5263	1125	3590	1301	1692	11374	878	2017	4095	846	2139	2248	2079	3549	875
                Gordonibacter	0	0	0	0	0	16	0	96	0	45	0	0	0	0	38	0	0	79	0	14	0	34	0	0
                Gottfriedia	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
                Gryllotalpicola	67	69	66	69	133	332	87	230	124	279	129	365	95	99	925	52	101	375	66	115	246	187	370	47
                Gulosibacter	61	48	71	93	86	264	47	216	87	278	91	220	84	56	653	42	85	267	72	137	142	174	298	29
                Haliangium	87	40	75	40	52	262	75	2122	57	568	217	198	270	44	152	26	52	1636	425	116	80	326	281	46
                Heliomicrobium	0	0	0	0	0	36	0	44	0	25	0	0	21	0	26	0	0	58	19	0	0	0	0	0
                Herbiconiux	131	101	187	125	302	716	215	555	256	683	356	745	219	222	1645	98	188	886	175	262	446	499	724	85
                Homoserinibacter	59	72	74	52	141	294	95	345	177	325	227	507	181	146	657	74	77	565	106	109	289	305	353	70
                Horticoccus	33	23	29	0	16	117	31	1024	54	204	90	107	128	33	60	16	17	637	176	51	84	131	93	14
                Hoyosella	40	15	23	38	30	115	28	109	19	148	15	58	30	38	305	18	41	110	25	45	47	42	89	14
                Humibacter	77	45	96	59	151	273	66	266	253	312	87	551	111	104	881	56	92	405	57	126	337	210	541	67
                Humisphaera	60	42	46	29	57	155	64	634	65	158	232	108	209	51	137	39	67	688	154	58	99	245	165	22
                Hungatella	0	0	0	0	0	19	0	36	0	21	0	0	0	0	0	0	0	31	0	0	0	0	0	0
                Iamia	373	75	126	138	151	591	114	4786	85	3811	1374	211	537	169	2045	79	178	3619	1500	300	213	2997	674	102
                Ilumatobacter	80	27	38	24	29	168	28	449	30	214	127	70	92	50	583	16	40	475	167	73	31	193	150	20
                Intestinimonas	0	0	0	0	0	15	0	23	0	0	0	0	0	0	15	0	0	0	14	0	15	20	13	0
                Intrasporangium	313	241	411	162	489	1100	356	711	144	547	294	386	189	406	2004	285	498	612	153	554	643	612	533	143
                Iodobacter	32	0	0	0	0	44	0	146	0	52	11	0	0	0	0	0	0	95	31	0	0	80	36	0
                Isoptericola	723	112	224	1491	152	832	127	3323	185	6872	881	422	556	530	24917	114	626	1766	644	349	310	3090	949	109
                Isosphaera	22	0	0	0	0	13	0	67	10	19	0	18	18	10	20	10	0	73	15	0	17	21	38	0
                Janibacter	704	436	517	397	696	2357	530	1886	466	1549	885	1171	444	736	5279	466	951	1680	543	818	1428	1813	1400	422
                Jatrophihabitans	861	455	329	423	445	1464	314	709	2296	817	237	5244	566	617	2946	305	943	959	177	499	4320	443	4195	994
                Jeotgalicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
                Jiangella	458	203	438	376	434	2025	293	1358	335	1794	365	963	498	498	5287	277	517	1436	297	746	715	832	1017	289
                Jonesia	0	0	0	16	0	28	0	15	0	43	11	24	0	11	105	0	0	14	0	0	15	14	23	0
                Kibdelosporangium	625	133	842	554	389	2961	323	1686	141	4127	284	668	734	691	4906	332	360	4710	176	1056	364	924	818	125
                Kineococcus	167	158	131	77	147	479	119	287	106	484	110	434	115	168	1029	87	144	444	66	185	309	239	313	134
                Kiritimatiella	0	0	0	0	0	47	0	100	0	50	63	0	54	0	43	0	0	120	0	0	0	58	52	0
                Kitasatospora	984	991	955	645	1277	4387	1241	2093	996	2850	537	3714	1507	1211	6113	1322	993	2299	405	1571	1670	1109	1997	1301
                Klebsiella	1702	2075	4449	1704	2122	2450	831	13828	1458	1585	3088	1399	847	3075	1488	1040	581	2918	1165	1334	652	1925	3217	400
                Kocuria	365	246	347	292	326	1396	285	1127	348	1528	417	933	420	562	4134	253	553	1283	294	665	667	808	1072	192
